trend_id,house_id,date_recorded,price,trend_description
4354,225,2024-05-25,697350.23,same than last year
4355,166,2024-05-25,157147.47,same than 3 months ago
4356,551,2024-05-25,250125.89,same than last month
4357,855,2024-05-25,185242.05,same than a year ago
4358,548,2024-05-25,700412.63,same than 2 months ago
4359,699,2024-05-25,899360.17,higher than last quarter by $33182.43 (3.83%)
4360,163,2024-05-25,522080.9,lower than 2 months ago by $21435.28 (3.94%)
4361,541,2024-05-25,663124.59,same than last month
4362,858,2024-05-25,730402.91,same than 3 months ago
4363,523,2024-05-25,141207.88,lower than last month by $25038.88 (15.06%)
4364,689,2024-05-26,879164.69,higher than 6 months ago by $15738.8 (1.82%)
4365,884,2024-05-26,958160.37,higher than a year ago by $47609.71 (5.23%)
4366,573,2024-05-26,678625.66,lower than 6 months ago by $40714.92 (5.66%)
4367,445,2024-05-26,477282.73,higher than last quarter by $20899.66 (4.58%)
4368,980,2024-05-26,682721.43,same than 6 months ago
4369,864,2024-05-26,464446.49,higher than 2 months ago by $49762.03 (12.0%)
4370,128,2024-05-26,776543.21,same than 6 months ago
4371,818,2024-05-26,300626.5,same than last month
4372,23,2024-05-26,779777.56,same than 3 months ago
4373,600,2024-05-27,105511.6,same than last quarter
4374,140,2024-05-27,136917.0,same than last quarter
4375,702,2024-05-27,279381.26,higher than last year by $48101.45 (20.8%)
4376,791,2024-05-27,653210.84,lower than last quarter by $14511.08 (2.17%)
4377,786,2024-05-27,188488.51,lower than 2 months ago by $28183.67 (13.01%)
4378,425,2024-05-27,907025.25,higher than last quarter by $11909.23 (1.33%)
4379,565,2024-05-27,309812.39,lower than 2 months ago by $24212.67 (7.25%)
4380,248,2024-05-27,223021.82,higher than 2 months ago by $6635.88 (3.07%)
4381,647,2024-05-27,173381.27,higher than 6 months ago by $28089.25 (19.33%)
4382,694,2024-05-27,385870.25,lower than 3 months ago by $46088.77 (10.67%)
4383,802,2024-05-28,357799.57,higher than 6 months ago by $44774.37 (14.3%)
4384,664,2024-05-28,870373.69,higher than last year by $12595.76 (1.47%)
4385,768,2024-05-28,226664.69,lower than last year by $24883.49 (9.89%)
4386,750,2024-05-28,824794.46,higher than 6 months ago by $17897.5 (2.22%)
4387,64,2024-05-28,211324.98,higher than 6 months ago by $41647.53 (24.55%)
4388,125,2024-05-28,840196.18,higher than 6 months ago by $8645.15 (1.04%)
4389,902,2024-05-28,363528.72,same than last month
4390,696,2024-05-28,688383.55,same than 3 months ago
4391,764,2024-05-28,916403.74,higher than last month by $19704.12 (2.2%)
4392,714,2024-05-28,112051.42,lower than 6 months ago by $34332.41 (23.45%)
4393,187,2024-05-29,262242.24,higher than last month by $47922.95 (22.36%)
4394,955,2024-05-29,170163.36,lower than 6 months ago by $28389.21 (14.3%)
4395,405,2024-05-29,494014.68,higher than last quarter by $40701.8 (8.98%)
4396,684,2024-05-29,616035.01,higher than 2 months ago by $6641.6 (1.09%)
4397,816,2024-05-29,899632.4,higher than last month by $35465.93 (4.1%)
4398,153,2024-05-29,347027.65,same than a year ago
4399,878,2024-05-29,247171.77,lower than 2 months ago by $13360.17 (5.13%)
4400,29,2024-05-29,941857.55,same than last quarter
4401,622,2024-05-29,228745.92,higher than 3 months ago by $6211.57 (2.79%)
4402,785,2024-05-30,446396.39,same than last month
4403,306,2024-05-30,552809.98,same than 2 months ago
4404,290,2024-05-30,562431.56,same than last quarter
4405,777,2024-05-30,720487.66,lower than 6 months ago by $41112.99 (5.4%)
4406,790,2024-05-30,133868.1,same than last month
4407,170,2024-05-30,589182.42,same than 6 months ago
4408,985,2024-05-30,532131.41,higher than a year ago by $25660.7 (5.07%)
4409,615,2024-05-30,927013.4,lower than last year by $17111.18 (1.81%)
4410,499,2024-05-30,162800.06,lower than 3 months ago by $19408.24 (10.65%)
4411,733,2024-05-30,767975.27,lower than 2 months ago by $5590.93 (0.72%)
4412,570,2024-05-31,438603.22,same than last month
4413,975,2024-05-31,317954.84,lower than a year ago by $49772.39 (13.54%)
4414,102,2024-05-31,698237.78,lower than last month by $35121.3 (4.79%)
4415,298,2024-05-31,364040.15,same than last year
4416,780,2024-05-31,436373.66,same than last year
4417,998,2024-05-31,263446.03,higher than 3 months ago by $49068.0 (22.89%)
4418,331,2024-05-31,764944.55,same than 2 months ago
4419,76,2024-05-31,510804.67,lower than last month by $8800.54 (1.69%)
4420,350,2024-05-31,977269.56,same than 3 months ago
4421,408,2024-06-01,818013.57,same than a year ago
4422,178,2024-06-01,677002.88,lower than 2 months ago by $9909.63 (1.44%)
4423,446,2024-06-01,442067.49,higher than a year ago by $21285.2 (5.06%)
4424,181,2024-06-01,887338.73,same than 6 months ago
4425,13,2024-06-01,348164.95,higher than 2 months ago by $17112.15 (5.17%)
4426,291,2024-06-01,683633.31,lower than last year by $47247.68 (6.46%)
4427,234,2024-06-01,187559.42,lower than 3 months ago by $13603.79 (6.76%)
4428,536,2024-06-01,772051.96,lower than 3 months ago by $5933.32 (0.76%)
4429,857,2024-06-01,905786.74,lower than 3 months ago by $25935.19 (2.78%)
4430,642,2024-06-01,623194.81,same than last year
4431,263,2024-06-02,878283.28,lower than 2 months ago by $48416.8 (5.22%)
4432,545,2024-06-02,671623.89,higher than 6 months ago by $6317.56 (0.95%)
4433,312,2024-06-02,702031.41,same than last month
4434,477,2024-06-02,504030.31,lower than a year ago by $27640.63 (5.2%)
4435,985,2024-06-02,429281.05,same than 3 months ago
4436,864,2024-06-02,373249.72,higher than 2 months ago by $38740.61 (11.58%)
4437,741,2024-06-02,576850.59,same than a year ago
4438,786,2024-06-02,751343.33,same than 3 months ago
4439,70,2024-06-02,690945.79,same than 6 months ago
4440,589,2024-06-02,996756.2,lower than last quarter by $6658.76 (0.66%)
4441,950,2024-06-03,656969.57,same than last year
4442,423,2024-06-03,298204.75,higher than 6 months ago by $21998.39 (7.96%)
4443,406,2024-06-03,972193.06,lower than a year ago by $13680.12 (1.39%)
4444,896,2024-06-03,675697.13,higher than 6 months ago by $10021.66 (1.51%)
4445,103,2024-06-03,362112.11,same than a year ago
4446,653,2024-06-03,801964.59,higher than last quarter by $45513.6 (6.02%)
4447,516,2024-06-03,467738.16,higher than 2 months ago by $25859.39 (5.85%)
4448,665,2024-06-03,100618.01,higher than a year ago by $31756.61 (46.12%)
4449,456,2024-06-03,734626.38,lower than last quarter by $38581.57 (4.99%)
4450,850,2024-06-04,715858.12,lower than last quarter by $49435.87 (6.46%)
4451,635,2024-06-04,537084.87,same than a year ago
4452,89,2024-06-04,950100.99,higher than 2 months ago by $35925.16 (3.93%)
4453,783,2024-06-04,403252.46,same than last year
4454,661,2024-06-04,963285.89,higher than 2 months ago by $24807.28 (2.64%)
4455,965,2024-06-04,394871.99,lower than last month by $45967.71 (10.43%)
4456,371,2024-06-04,100206.44,higher than last year by $15574.2 (18.4%)
4457,841,2024-06-04,239298.06,higher than last year by $16090.94 (7.21%)
4458,712,2024-06-04,570903.27,same than 2 months ago
4459,638,2024-06-04,104764.19,same than last month
4460,883,2024-06-05,394205.95,higher than 3 months ago by $8268.8 (2.14%)
4461,592,2024-06-05,650692.02,same than 2 months ago
4462,137,2024-06-05,589767.63,same than last quarter
4463,865,2024-06-05,935446.04,higher than 6 months ago by $35871.65 (3.99%)
4464,276,2024-06-05,946918.19,lower than 2 months ago by $22850.78 (2.36%)
4465,112,2024-06-05,878095.79,same than 2 months ago
4466,797,2024-06-05,270598.77,same than last year
4467,525,2024-06-05,659947.89,higher than a year ago by $39074.69 (6.29%)
4468,58,2024-06-05,935951.77,lower than a year ago by $27129.84 (2.82%)
4469,863,2024-06-05,988981.06,lower than 2 months ago by $19678.47 (1.95%)
4470,705,2024-06-06,445443.15,same than 3 months ago
4471,105,2024-06-06,390619.27,higher than last year by $8759.79 (2.29%)
4472,449,2024-06-06,111126.58,same than last month
4473,157,2024-06-06,914104.13,higher than last year by $17282.44 (1.93%)
4474,601,2024-06-06,703513.34,higher than 3 months ago by $36034.02 (5.4%)
4475,834,2024-06-06,470090.69,lower than a year ago by $20894.4 (4.26%)
4476,795,2024-06-06,611829.99,lower than last year by $28580.15 (4.46%)
4477,836,2024-06-06,168606.01,higher than last quarter by $30949.88 (22.48%)
4478,46,2024-06-06,604901.62,lower than last quarter by $25869.9 (4.1%)
4479,978,2024-06-07,545169.88,lower than 2 months ago by $6720.81 (1.22%)
4480,226,2024-06-07,465319.49,lower than last month by $29343.35 (5.93%)
4481,305,2024-06-07,162588.12,same than last year
4482,764,2024-06-07,232160.47,lower than last year by $49429.36 (17.55%)
4483,574,2024-06-07,545930.47,same than last quarter
4484,193,2024-06-07,334000.36,higher than 3 months ago by $16157.35 (5.08%)
4485,126,2024-06-07,672919.93,higher than last year by $27908.76 (4.33%)
4486,15,2024-06-07,257995.74,higher than last month by $24763.73 (10.62%)
4487,570,2024-06-07,803154.23,higher than last month by $19241.16 (2.45%)
4488,920,2024-06-07,440716.51,same than 3 months ago
4489,762,2024-06-08,106679.46,higher than last month by $8263.43 (8.4%)
4490,392,2024-06-08,750403.25,same than last quarter
4491,433,2024-06-08,701105.15,higher than 3 months ago by $34450.37 (5.17%)
4492,315,2024-06-08,530308.62,higher than 2 months ago by $19602.13 (3.84%)
4493,524,2024-06-08,690565.99,higher than a year ago by $49618.86 (7.74%)
4494,57,2024-06-08,730424.92,lower than last month by $12698.91 (1.71%)
4495,793,2024-06-08,599226.07,lower than 2 months ago by $18220.81 (2.95%)
4496,874,2024-06-08,926778.9,lower than last quarter by $34605.74 (3.6%)
4497,422,2024-06-08,558514.74,lower than last month by $7638.12 (1.35%)
4498,369,2024-06-08,135321.19,same than 3 months ago
4499,145,2024-06-09,680689.16,lower than 6 months ago by $33027.26 (4.63%)
4500,861,2024-06-09,600226.48,lower than last quarter by $13393.43 (2.18%)
4501,823,2024-06-09,419926.45,lower than last year by $33184.7 (7.32%)
4502,805,2024-06-09,841253.4,same than last month
4503,310,2024-06-09,756904.5,higher than 6 months ago by $30536.82 (4.2%)
4504,746,2024-06-09,369575.66,higher than 2 months ago by $49817.18 (15.58%)
4505,787,2024-06-09,639992.15,lower than 6 months ago by $45919.47 (6.69%)
4506,445,2024-06-09,195586.66,higher than last quarter by $10800.76 (5.85%)
4507,378,2024-06-09,807701.21,same than last quarter
4508,883,2024-06-10,871389.21,higher than a year ago by $14734.96 (1.72%)
4509,279,2024-06-10,125829.44,same than last quarter
4510,320,2024-06-10,777391.8,lower than last month by $22314.51 (2.79%)
4511,353,2024-06-10,543386.4,lower than 3 months ago by $32758.33 (5.69%)
4512,676,2024-06-10,241826.07,higher than 2 months ago by $35662.44 (17.3%)
4513,679,2024-06-10,750341.9,lower than 2 months ago by $23527.49 (3.04%)
4514,251,2024-06-10,191292.89,same than 3 months ago
4515,99,2024-06-10,624314.01,higher than 6 months ago by $19076.19 (3.15%)
4516,134,2024-06-10,215410.38,lower than 3 months ago by $25593.94 (10.62%)
4517,455,2024-06-10,922858.92,lower than last quarter by $25576.98 (2.7%)
4518,132,2024-06-11,277740.25,higher than last year by $13634.9 (5.16%)
4519,202,2024-06-11,112459.91,higher than 6 months ago by $48899.16 (76.93%)
4520,111,2024-06-11,967673.48,higher than 2 months ago by $15587.35 (1.64%)
4521,959,2024-06-11,748562.91,lower than 6 months ago by $13940.11 (1.83%)
4522,463,2024-06-11,695216.62,higher than a year ago by $38122.5 (5.8%)
4523,172,2024-06-11,349297.9,higher than last month by $14423.39 (4.31%)
4524,101,2024-06-11,986679.19,lower than a year ago by $18738.45 (1.86%)
4525,75,2024-06-11,135941.79,same than 6 months ago
4526,868,2024-06-11,531926.16,higher than last year by $25498.24 (5.03%)
4527,926,2024-06-11,895947.61,same than last quarter
4528,947,2024-06-12,766647.01,higher than last quarter by $31837.32 (4.33%)
4529,581,2024-06-12,319302.4,same than 3 months ago
4530,451,2024-06-12,361281.28,higher than last quarter by $42009.42 (13.16%)
4531,807,2024-06-12,826110.95,lower than 2 months ago by $22464.27 (2.65%)
4532,895,2024-06-12,461078.75,same than last year
4533,327,2024-06-12,451437.54,higher than 6 months ago by $18724.98 (4.33%)
4534,311,2024-06-12,874082.42,higher than last year by $41128.31 (4.94%)
4535,72,2024-06-12,410283.51,higher than last quarter by $30865.43 (8.13%)
4536,330,2024-06-12,880006.14,higher than last year by $31282.39 (3.69%)
4537,148,2024-06-13,231094.18,lower than last year by $42721.09 (15.6%)
4538,800,2024-06-13,547173.41,same than 2 months ago
4539,613,2024-06-13,748888.31,lower than 3 months ago by $9021.77 (1.19%)
4540,216,2024-06-13,677389.02,same than last quarter
4541,899,2024-06-13,903993.53,higher than last quarter by $38286.22 (4.42%)
4542,43,2024-06-13,180036.63,higher than 2 months ago by $47029.81 (35.36%)
4543,368,2024-06-13,307792.09,same than a year ago
4544,260,2024-06-13,480596.52,same than last year
4545,72,2024-06-13,715759.25,same than last month
4546,452,2024-06-13,477315.8,same than a year ago
4547,621,2024-06-14,710832.68,lower than 2 months ago by $37379.09 (5.0%)
4548,15,2024-06-14,319728.28,lower than 2 months ago by $33366.43 (9.45%)
4549,38,2024-06-14,505691.12,same than 6 months ago
4550,710,2024-06-14,568504.38,same than 6 months ago
4551,626,2024-06-14,921929.9,same than 3 months ago
4552,969,2024-06-14,385255.57,same than a year ago
4553,339,2024-06-14,457136.37,same than 6 months ago
4554,557,2024-06-14,383658.02,higher than a year ago by $48524.55 (14.48%)
4555,578,2024-06-14,398525.29,lower than a year ago by $45195.02 (10.19%)
4556,508,2024-06-14,278753.28,higher than a year ago by $6477.98 (2.38%)
4557,941,2024-06-15,705308.14,higher than last quarter by $15268.13 (2.21%)
4558,960,2024-06-15,379499.94,higher than a year ago by $21459.51 (5.99%)
4559,760,2024-06-15,347254.57,higher than 6 months ago by $29471.2 (9.27%)
4560,234,2024-06-15,141335.12,same than 3 months ago
4561,842,2024-06-15,340571.64,lower than 3 months ago by $22244.09 (6.13%)
4562,915,2024-06-15,377904.27,lower than last month by $45161.64 (10.67%)
4563,819,2024-06-15,133912.77,higher than 6 months ago by $31539.29 (30.81%)
4564,868,2024-06-15,110927.07,lower than last year by $32722.58 (22.78%)
4565,123,2024-06-15,289014.83,higher than a year ago by $16244.74 (5.96%)
4566,362,2024-06-16,540912.12,lower than last quarter by $12209.97 (2.21%)
4567,875,2024-06-16,952078.63,same than 3 months ago
4568,945,2024-06-16,240951.03,same than last year
4569,972,2024-06-16,475321.82,higher than last month by $35411.24 (8.05%)
4570,308,2024-06-16,874523.7,lower than 6 months ago by $35517.57 (3.9%)
4571,555,2024-06-16,484993.49,higher than 2 months ago by $36451.51 (8.13%)
4572,642,2024-06-16,631242.51,lower than a year ago by $14778.05 (2.29%)
4573,181,2024-06-16,962362.95,lower than last month by $22647.58 (2.3%)
4574,824,2024-06-16,440803.09,same than last month
4575,294,2024-06-16,278172.54,higher than last year by $35323.65 (14.55%)
4576,901,2024-06-17,291314.95,higher than a year ago by $11896.52 (4.26%)
4577,518,2024-06-17,682997.91,same than 2 months ago
4578,867,2024-06-17,638224.22,same than 6 months ago
4579,157,2024-06-17,537323.99,lower than last quarter by $24676.98 (4.39%)
4580,287,2024-06-17,309836.86,same than last year
4581,604,2024-06-17,839509.49,higher than last year by $5785.29 (0.69%)
4582,262,2024-06-17,413640.86,same than 2 months ago
4583,713,2024-06-17,197243.88,same than 6 months ago
4584,1000,2024-06-17,941464.01,higher than 3 months ago by $6768.68 (0.72%)
4585,428,2024-06-17,475838.69,same than 2 months ago
4586,117,2024-06-18,239388.42,lower than 3 months ago by $27053.9 (10.15%)
4587,933,2024-06-18,946967.97,higher than last year by $33609.22 (3.68%)
4588,347,2024-06-18,105816.91,lower than a year ago by $13893.55 (11.61%)
4589,28,2024-06-18,738135.94,higher than 3 months ago by $12918.58 (1.78%)
4590,998,2024-06-18,294308.33,same than 6 months ago
4591,593,2024-06-18,254887.49,higher than last year by $41572.5 (19.49%)
4592,550,2024-06-18,751860.85,same than a year ago
4593,721,2024-06-18,327316.47,higher than last quarter by $36340.42 (12.49%)
4594,291,2024-06-18,264451.05,higher than 6 months ago by $11009.14 (4.34%)
4595,817,2024-06-19,257756.47,higher than last quarter by $21787.64 (9.23%)
4596,298,2024-06-19,450567.03,higher than 2 months ago by $30965.49 (7.38%)
4597,975,2024-06-19,535624.25,same than 2 months ago
4598,687,2024-06-19,359973.82,lower than 3 months ago by $9806.99 (2.65%)
4599,131,2024-06-19,569384.66,same than a year ago
4600,980,2024-06-19,478955.2,lower than 3 months ago by $21627.64 (4.32%)
4601,386,2024-06-19,120765.04,higher than 3 months ago by $15361.97 (14.57%)
4602,922,2024-06-19,707001.2,lower than last year by $39193.79 (5.25%)
4603,295,2024-06-19,883324.77,same than 2 months ago
4604,200,2024-06-19,713104.79,same than 2 months ago
4605,255,2024-06-20,778036.13,lower than 6 months ago by $5488.54 (0.7%)
4606,802,2024-06-20,277942.5,lower than a year ago by $46536.26 (14.34%)
4607,495,2024-06-20,965627.42,same than last month
4608,316,2024-06-20,893501.27,lower than 2 months ago by $24648.34 (2.68%)
4609,596,2024-06-20,325560.25,lower than last quarter by $10189.8 (3.03%)
4610,609,2024-06-20,850081.9,higher than 3 months ago by $29540.78 (3.6%)
4611,197,2024-06-20,664418.54,same than last year
4612,657,2024-06-20,359556.43,same than last month
4613,878,2024-06-20,156965.92,lower than 2 months ago by $27624.35 (14.97%)
4614,79,2024-06-21,433647.89,higher than 3 months ago by $8000.96 (1.88%)
